"month","Argentina","Australia","Belgium","Brazil","Canada","Switzerland","Chile","China","Colombia","Germany","Denmark","Egypt","Spain","Finland","France","United_Kingdom","Hong_Kong","Hungary","Indonesia","India","Israel","Italy","Japan","South_Korea","Mexico","Malaysia","Netherlands","Norway","Peru","Philippines","Poland","Portugal","Russia","Saudi_Arabia","Sweden","Thailand","Tunisia","Turkiye","Taiwan","Ukraine","United_States","Venezuela","Viet_Nam","South_Africa"
"2008-12-01 00:00:00",0.0,0.07,0.04,0.0,0.08,0.01,0.0,0.26,0.01,0.11,0.04,0.26,0.05,0.03,0.3,0.37,0.03,0.0,0.01,0.84,0.5,0.08,0.07,0.12,0.04,0.02,0.02,0.04,0.01,0.03,0.03,0.01,0.4,0.15,0.02,0.06,0.0,0.1,0.04,0.06,2.55,0.03,0.09,0.01
"2009-01-01 00:00:00",0.0,0.04,0.04,0.01,0.08,0.03,0.0,0.26,0.01,0.11,0.04,0.74,0.07,0.0,0.45,0.31,0.02,0.01,0.07,0.23,1.07,0.09,0.09,0.1,0.04,0.0,0.07,0.02,0.01,0.01,0.04,0.02,0.25,0.22,0.02,0.05,0.0,0.11,0.03,0.07,2.14,0.06,0.02,0.01
"2009-02-01 00:00:00",0.05,0.03,0.06,0.04,0.08,0.02,0.01,0.36,0.06,0.14,0.0,0.27,0.06,0.01,0.3,0.31,0.0,0.0,0.11,0.32,0.42,0.01,0.18,0.33,0.11,0.02,0.05,0.01,0.01,0.0,0.09,0.0,0.43,0.14,0.01,0.02,0.02,0.08,0.0,0.03,2.2,0.06,0.05,0.02
"2009-03-01 00:00:00",0.0,0.03,0.08,0.02,0.05,0.03,0.01,0.25,0.01,0.15,0.0,0.15,0.05,0.02,0.23,0.3,0.01,0.03,0.03,0.24,0.3,0.05,0.13,0.18,0.12,0.02,0.03,0.01,0.0,0.02,0.13,0.02,0.35,0.06,0.03,0.03,0.0,0.08,0.02,0.02,2.0,0.07,0.02,0.03
"2009-04-01 00:00:00",0.01,0.04,0.01,0.02,0.12,0.03,0.01,0.44,0.04,0.17,0.02,0.06,0.05,0.02,0.38,0.47,0.02,0.0,0.05,0.33,0.23,0.06,0.3,0.47,0.15,0.02,0.01,0.0,0.01,0.02,0.04,0.01,0.59,0.05,0.04,0.1,0.02,0.08,0.02,0.04,2.41,0.06,0.03,0.03
"2009-05-01 00:00:00",0.01,0.03,0.05,0.01,0.09,0.03,0.0,0.33,0.02,0.07,0.0,0.12,0.08,0.0,0.31,0.3,0.08,0.0,0.02,0.28,0.37,0.09,0.35,0.53,0.09,0.0,0.04,0.01,0.01,0.0,0.04,0.01,0.45,0.13,0.01,0.05,0.02,0.08,0.0,0.0,2.71,0.05,0.08,0.01
"2009-06-01 00:00:00",0.01,0.0,0.03,0.08,0.02,0.04,0.0,0.47,0.03,0.15,0.0,0.25,0.07,0.0,0.4,0.31,0.03,0.04,0.03,0.18,0.47,0.12,0.18,0.55,0.1,0.0,0.06,0.0,0.03,0.02,0.04,0.0,0.53,0.11,0.0,0.01,0.0,0.08,0.02,0.04,2.51,0.07,0.03,0.01
"2009-07-01 00:00:00",0.07,0.09,0.09,0.01,0.15,0.03,0.0,0.45,0.07,0.1,0.02,0.12,0.04,0.0,0.38,0.41,0.07,0.0,0.09,0.23,0.35,0.19,0.25,0.47,0.09,0.06,0.08,0.06,0.01,0.01,0.08,0.0,0.53,0.08,0.04,0.1,0.0,0.06,0.02,0.1,2.39,0.15,0.06,0.03
"2009-08-01 00:00:00",0.04,0.04,0.01,0.04,0.08,0.02,0.01,0.38,0.06,0.12,0.01,0.06,0.02,0.0,0.27,0.31,0.03,0.01,0.09,0.13,0.2,0.02,0.14,0.39,0.21,0.02,0.02,0.02,0.01,0.01,0.02,0.0,0.45,0.02,0.02,0.07,0.0,0.04,0.02,0.03,2.11,0.08,0.01,0.01
"2009-09-01 00:00:00",0.03,0.05,0.07,0.06,0.14,0.04,0.02,0.62,0.03,0.48,0.03,0.12,0.1,0.01,0.6,0.67,0.07,0.01,0.04,0.23,0.54,0.06,0.12,0.34,0.13,0.02,0.01,0.03,0.01,0.05,0.2,0.01,0.79,0.09,0.06,0.04,0.0,0.09,0.02,0.02,2.62,0.07,0.06,0.09
"2009-10-01 00:00:00",0.02,0.08,0.05,0.1,0.13,0.07,0.01,0.46,0.01,0.26,0.09,0.14,0.03,0.01,0.48,0.45,0.01,0.0,0.03,0.38,0.34,0.05,0.19,0.3,0.13,0.02,0.06,0.09,0.0,0.02,0.13,0.03,0.74,0.11,0.01,0.04,0.02,0.12,0.05,0.04,2.78,0.07,0.07,0.05
"2009-11-01 00:00:00",0.02,0.05,0.12,0.11,0.13,0.01,0.02,0.38,0.09,0.17,0.09,0.14,0.06,0.0,0.27,0.28,0.01,0.0,0.05,0.22,0.37,0.04,0.13,0.27,0.12,0.01,0.04,0.01,0.01,0.03,0.0,0.03,0.54,0.16,0.03,0.03,0.0,0.12,0.03,0.02,2.32,0.08,0.02,0.02
"2009-12-01 00:00:00",0.01,0.1,0.1,0.05,0.14,0.05,0.0,0.44,0.02,0.21,0.2,0.13,0.08,0.02,0.4,0.63,0.01,0.0,0.03,0.34,0.33,0.11,0.2,0.28,0.05,0.02,0.25,0.07,0.0,0.05,0.04,0.0,0.56,0.14,0.03,0.03,0.0,0.07,0.0,0.02,2.97,0.03,0.09,0.02
"2010-01-01 00:00:00",0.01,0.08,0.02,0.07,0.1,0.02,0.01,0.47,0.07,0.22,0.11,0.14,0.04,0.01,0.37,0.67,0.04,0.0,0.05,0.2,0.37,0.04,0.18,0.23,0.12,0.0,0.18,0.02,0.0,0.02,0.0,0.0,0.4,0.22,0.02,0.04,0.01,0.15,0.13,0.01,2.81,0.03,0.03,0.0
"2010-02-01 00:00:00",0.03,0.05,0.03,0.06,0.06,0.01,0.02,0.58,0.03,0.29,0.02,0.12,0.08,0.01,0.29,0.57,0.02,0.01,0.02,0.24,0.34,0.06,0.08,0.23,0.08,0.01,0.08,0.01,0.03,0.01,0.02,0.01,0.5,0.2,0.03,0.07,0.0,0.23,0.13,0.06,2.47,0.02,0.01,0.01
"2010-03-01 00:00:00",0.01,0.03,0.03,0.07,0.05,0.03,0.04,0.39,0.04,0.17,0.04,0.09,0.05,0.0,0.28,0.36,0.0,0.01,0.04,0.22,0.41,0.04,0.15,0.21,0.12,0.01,0.09,0.04,0.0,0.02,0.03,0.01,0.64,0.11,0.05,0.07,0.0,0.08,0.05,0.04,2.11,0.02,0.02,0.03
"2010-04-01 00:00:00",0.01,0.06,0.07,0.08,0.13,0.03,0.11,0.63,0.02,0.21,0.04,0.11,0.1,0.02,0.26,0.28,0.01,0.0,0.02,0.28,0.34,0.07,0.09,0.51,0.21,0.04,0.08,0.04,0.0,0.02,0.08,0.01,0.87,0.1,0.04,0.18,0.0,0.16,0.09,0.15,2.55,0.01,0.02,0.07
"2010-05-01 00:00:00",0.01,0.06,0.06,0.23,0.13,0.04,0.0,0.67,0.04,0.18,0.02,0.15,0.18,0.04,0.36,0.44,0.02,0.0,0.05,0.31,0.4,0.06,0.27,0.49,0.16,0.02,0.03,0.02,0.03,0.01,0.06,0.05,0.65,0.05,0.08,0.17,0.01,0.29,0.01,0.02,2.94,0.05,0.05,0.02
"2010-06-01 00:00:00",0.01,0.15,0.13,0.24,0.18,0.06,0.03,0.44,0.07,0.18,0.02,0.44,0.03,0.05,0.32,0.53,0.03,0.01,0.03,0.16,1.23,0.07,0.16,0.3,0.31,0.03,0.06,0.03,0.05,0.02,0.08,0.01,0.51,0.11,0.1,0.02,0.0,0.92,0.06,0.01,3.27,0.03,0.05,0.02
"2010-07-01 00:00:00",0.0,0.08,0.06,0.06,0.13,0.05,0.0,0.24,0.1,0.22,0.0,0.1,0.15,0.0,0.26,0.44,0.01,0.02,0.02,0.24,0.49,0.07,0.05,0.22,0.23,0.0,0.06,0.03,0.05,0.01,0.02,0.05,0.41,0.05,0.03,0.06,0.0,0.3,0.01,0.06,2.32,0.06,0.08,0.05
"2010-08-01 00:00:00",0.0,0.13,0.01,0.07,0.19,0.01,0.04,0.39,0.11,0.25,0.05,0.13,0.08,0.0,0.26,0.36,0.05,0.02,0.06,0.23,0.51,0.12,0.16,0.24,0.12,0.01,0.07,0.0,0.0,0.04,0.07,0.05,0.63,0.11,0.01,0.04,0.0,0.25,0.05,0.0,2.59,0.05,0.06,0.02
"2010-09-01 00:00:00",0.02,0.06,0.03,0.05,0.07,0.07,0.01,0.38,0.05,0.23,0.01,0.09,0.11,0.03,0.22,0.28,0.06,0.01,0.02,0.16,0.35,0.02,0.24,0.2,0.13,0.0,0.06,0.03,0.03,0.05,0.05,0.01,0.35,0.03,0.02,0.02,0.0,0.11,0.05,0.0,2.22,0.05,0.09,0.02
"2010-10-01 00:00:00",0.01,0.02,0.11,0.03,0.11,0.04,0.03,0.33,0.03,0.26,0.03,0.08,0.04,0.01,0.37,0.43,0.0,0.03,0.1,0.13,0.34,0.13,0.17,0.22,0.15,0.0,0.07,0.04,0.0,0.01,0.02,0.01,0.24,0.16,0.03,0.02,0.0,0.1,0.05,0.01,2.01,0.02,0.07,0.03
"2010-11-01 00:00:00",0.01,0.1,0.07,0.07,0.12,0.02,0.04,0.7,0.11,0.48,0.07,0.13,0.13,0.02,0.37,0.57,0.06,0.04,0.08,0.27,0.43,0.06,0.26,0.64,0.15,0.01,0.06,0.01,0.02,0.01,0.1,0.27,0.86,0.31,0.05,0.08,0.0,0.23,0.02,0.04,2.87,0.08,0.06,0.04
"2010-12-01 00:00:00",0.04,0.06,0.06,0.11,0.09,0.08,0.04,0.56,0.04,0.41,0.05,0.13,0.12,0.01,0.43,0.58,0.02,0.0,0.01,0.26,0.46,0.13,0.24,0.57,0.25,0.0,0.08,0.07,0.0,0.02,0.06,0.05,0.82,0.14,0.15,0.05,0.01,0.21,0.05,0.06,2.79,0.04,0.04,0.07
"2011-01-01 00:00:00",0.04,0.06,0.02,0.07,0.04,0.08,0.01,0.48,0.02,0.34,0.02,0.21,0.05,0.01,0.41,0.29,0.01,0.01,0.04,0.15,0.5,0.08,0.12,0.23,0.08,0.0,0.05,0.05,0.02,0.0,0.01,0.02,0.52,0.06,0.0,0.02,0.13,0.28,0.06,0.06,2.3,0.02,0.06,0.01
"2011-02-01 00:00:00",0.01,0.05,0.09,0.04,0.09,0.05,0.0,0.37,0.0,0.29,0.01,1.17,0.08,0.0,0.42,0.43,0.01,0.0,0.01,0.22,0.41,0.18,0.08,0.11,0.09,0.03,0.09,0.04,0.0,0.0,0.01,0.01,0.25,0.25,0.01,0.09,0.55,0.17,0.01,0.01,2.42,0.03,0.03,0.05
"2011-03-01 00:00:00",0.03,0.06,0.25,0.17,0.2,0.06,0.04,0.44,0.03,0.52,0.06,0.93,0.12,0.04,1.17,0.94,0.08,0.0,0.02,0.23,0.29,0.37,0.48,0.11,0.13,0.02,0.08,0.06,0.02,0.04,0.02,0.04,0.67,0.44,0.02,0.04,0.63,0.26,0.01,0.03,3.51,0.01,0.07,0.04
"2011-04-01 00:00:00",0.01,0.04,0.15,0.04,0.15,0.0,0.0,0.27,0.01,0.18,0.05,0.5,0.09,0.04,0.73,0.54,0.0,0.01,0.04,0.13,0.33,0.32,0.21,0.18,0.05,0.0,0.06,0.09,0.02,0.04,0.01,0.01,0.29,0.23,0.04,0.08,0.26,0.13,0.01,0.04,2.63,0.01,0.02,0.12
"2011-05-01 00:00:00",0.01,0.02,0.09,0.01,0.05,0.02,0.0,0.24,0.01,0.17,0.03,0.51,0.03,0.0,0.45,0.47,0.0,0.0,0.05,0.3,0.43,0.3,0.14,0.11,0.1,0.0,0.03,0.01,0.03,0.01,0.01,0.01,0.23,0.23,0.0,0.02,0.3,0.2,0.01,0.0,3.17,0.03,0.03,0.05
"2011-06-01 00:00:00",0.02,0.05,0.08,0.04,0.16,0.01,0.02,0.37,0.0,0.32,0.06,0.42,0.11,0.04,0.41,0.33,0.02,0.0,0.05,0.22,0.28,0.25,0.09,0.14,0.15,0.04,0.13,0.04,0.01,0.04,0.07,0.05,0.3,0.33,0.04,0.06,0.2,0.43,0.02,0.01,2.74,0.07,0.06,0.09
"2011-07-01 00:00:00",0.02,0.09,0.06,0.04,0.06,0.04,0.01,0.35,0.01,0.15,0.04,0.24,0.01,0.04,0.38,0.31,0.02,0.0,0.09,0.22,0.26,0.14,0.19,0.2,0.18,0.0,0.05,0.11,0.01,0.05,0.01,0.0,0.38,0.12,0.02,0.04,0.14,0.26,0.06,0.01,2.33,0.0,0.04,0.04
"2011-08-01 00:00:00",0.01,0.01,0.06,0.07,0.07,0.02,0.0,0.37,0.01,0.16,0.01,0.45,0.05,0.0,0.45,0.42,0.01,0.0,0.01,0.11,0.33,0.2,0.11,0.17,0.04,0.0,0.04,0.02,0.0,0.0,0.01,0.02,0.34,0.25,0.01,0.0,0.35,0.52,0.02,0.0,2.47,0.01,0.0,0.08
"2011-09-01 00:00:00",0.0,0.05,0.05,0.06,0.11,0.01,0.01,0.28,0.05,0.16,0.01,0.4,0.05,0.04,0.4,0.32,0.01,0.0,0.05,0.19,0.62,0.08,0.08,0.08,0.09,0.05,0.04,0.01,0.02,0.0,0.06,0.04,0.32,0.19,0.02,0.0,0.12,0.5,0.04,0.0,2.44,0.01,0.01,0.09
"2011-10-01 00:00:00",0.04,0.04,0.08,0.04,0.08,0.02,0.04,0.37,0.02,0.08,0.01,0.36,0.06,0.05,0.29,0.26,0.01,0.0,0.02,0.21,0.34,0.11,0.05,0.15,0.26,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.35,0.33,0.0,0.05,0.08,0.25,0.0,0.0,2.2,0.0,0.01,0.05
"2011-11-01 00:00:00",0.0,0.13,0.08,0.01,0.14,0.0,0.0,0.53,0.05,0.23,0.0,0.45,0.02,0.02,0.5,0.46,0.0,0.01,0.1,0.1,0.48,0.1,0.17,0.17,0.07,0.01,0.0,0.0,0.01,0.06,0.02,0.03,0.63,0.31,0.02,0.02,0.12,0.53,0.01,0.02,2.52,0.0,0.06,0.03
"2011-12-01 00:00:00",0.02,0.05,0.12,0.04,0.08,0.05,0.01,0.6,0.01,0.25,0.01,0.31,0.1,0.04,0.35,0.44,0.04,0.0,0.01,0.22,0.43,0.1,0.23,0.46,0.1,0.0,0.1,0.04,0.01,0.01,0.02,0.0,0.56,0.28,0.06,0.02,0.06,0.37,0.02,0.01,2.58,0.04,0.04,0.01
"2012-01-01 00:00:00",0.02,0.07,0.06,0.03,0.0,0.07,0.0,0.69,0.02,0.21,0.05,0.31,0.12,0.01,0.39,0.55,0.12,0.01,0.02,0.24,0.49,0.09,0.24,0.38,0.09,0.0,0.03,0.0,0.0,0.05,0.01,0.02,0.53,0.25,0.01,0.08,0.05,0.29,0.03,0.0,2.39,0.09,0.02,0.02
"2012-02-01 00:00:00",0.04,0.04,0.13,0.0,0.02,0.01,0.0,0.83,0.04,0.24,0.05,0.44,0.07,0.01,0.57,0.73,0.01,0.02,0.0,0.37,0.82,0.09,0.1,0.26,0.13,0.05,0.09,0.0,0.01,0.0,0.02,0.02,1.04,0.32,0.01,0.13,0.28,0.42,0.02,0.04,2.6,0.06,0.02,0.05
"2012-03-01 00:00:00",0.0,0.02,0.1,0.03,0.08,0.01,0.0,0.67,0.02,0.19,0.02,0.29,0.07,0.02,0.44,0.56,0.03,0.01,0.01,0.16,0.8,0.07,0.16,0.28,0.08,0.02,0.06,0.06,0.0,0.01,0.1,0.02,0.8,0.27,0.02,0.06,0.08,0.43,0.0,0.04,2.63,0.01,0.04,0.06
"2012-04-01 00:00:00",0.02,0.04,0.09,0.05,0.04,0.04,0.01,0.92,0.09,0.42,0.0,0.26,0.07,0.0,0.58,0.79,0.04,0.0,0.01,0.23,0.55,0.01,0.19,0.41,0.11,0.02,0.05,0.05,0.01,0.07,0.02,0.0,0.75,0.22,0.01,0.05,0.08,0.72,0.02,0.0,2.68,0.06,0.05,0.08
"2012-05-01 00:00:00",0.01,0.04,0.05,0.02,0.09,0.05,0.0,0.58,0.07,0.31,0.0,0.14,0.05,0.0,0.4,0.49,0.01,0.0,0.0,0.2,0.44,0.12,0.18,0.31,0.07,0.0,0.02,0.08,0.01,0.05,0.07,0.04,0.65,0.2,0.0,0.01,0.04,0.35,0.05,0.01,2.43,0.04,0.04,0.04
"2012-06-01 00:00:00",0.0,0.05,0.02,0.04,0.04,0.0,0.0,0.55,0.0,0.26,0.02,0.23,0.04,0.01,0.43,0.65,0.01,0.0,0.05,0.1,0.46,0.02,0.09,0.1,0.06,0.02,0.01,0.05,0.0,0.04,0.04,0.0,0.83,0.22,0.02,0.01,0.05,0.51,0.02,0.01,2.06,0.01,0.04,0.02
"2012-07-01 00:00:00",0.06,0.02,0.04,0.05,0.07,0.06,0.01,0.56,0.08,0.27,0.0,0.35,0.05,0.01,0.48,0.53,0.01,0.0,0.01,0.22,0.63,0.08,0.11,0.18,0.16,0.01,0.04,0.06,0.01,0.07,0.04,0.0,0.8,0.25,0.04,0.05,0.06,0.61,0.06,0.0,2.36,0.05,0.06,0.04
"2012-08-01 00:00:00",0.0,0.05,0.03,0.01,0.02,0.03,0.01,0.45,0.02,0.15,0.0,0.38,0.05,0.01,0.37,0.45,0.01,0.0,0.06,0.21,0.61,0.07,0.17,0.13,0.09,0.0,0.05,0.02,0.0,0.03,0.01,0.01,0.51,0.49,0.05,0.05,0.05,0.61,0.02,0.03,2.3,0.08,0.06,0.03
"2012-09-01 00:00:00",0.0,0.06,0.01,0.05,0.07,0.02,0.02,0.39,0.02,0.16,0.02,0.46,0.06,0.0,0.29,0.33,0.01,0.0,0.06,0.21,0.64,0.02,0.1,0.16,0.1,0.02,0.02,0.05,0.05,0.05,0.0,0.02,0.38,0.25,0.02,0.03,0.06,0.37,0.05,0.01,2.1,0.01,0.05,0.03
"2012-10-01 00:00:00",0.0,0.06,0.11,0.0,0.07,0.0,0.0,0.36,0.01,0.14,0.01,0.27,0.08,0.01,0.38,0.35,0.02,0.0,0.02,0.09,0.61,0.04,0.08,0.1,0.13,0.02,0.06,0.02,0.01,0.06,0.02,0.02,0.39,0.21,0.03,0.02,0.06,0.45,0.02,0.04,2.37,0.06,0.03,0.0
"2012-11-01 00:00:00",0.03,0.04,0.02,0.01,0.05,0.04,0.01,0.33,0.01,0.12,0.0,0.58,0.01,0.0,0.29,0.4,0.02,0.0,0.04,0.1,0.95,0.04,0.11,0.12,0.02,0.03,0.03,0.02,0.0,0.08,0.0,0.0,0.29,0.14,0.0,0.03,0.05,0.36,0.05,0.01,2.32,0.01,0.05,0.03
"2012-12-01 00:00:00",0.0,0.05,0.1,0.02,0.06,0.0,0.0,0.3,0.02,0.18,0.02,0.32,0.03,0.02,0.39,0.4,0.0,0.0,0.0,0.11,0.4,0.05,0.14,0.2,0.08,0.02,0.05,0.01,0.0,0.06,0.0,0.01,0.62,0.1,0.05,0.01,0.06,0.46,0.0,0.01,2.28,0.0,0.02,0.02
"2013-01-01 00:00:00",0.01,0.0,0.06,0.0,0.08,0.03,0.0,0.46,0.02,0.29,0.05,0.26,0.06,0.01,0.79,0.53,0.0,0.02,0.02,0.13,0.3,0.1,0.23,0.28,0.1,0.03,0.14,0.13,0.01,0.06,0.02,0.03,0.6,0.09,0.01,0.06,0.07,0.33,0.01,0.0,2.45,0.01,0.06,0.06
"2013-02-01 00:00:00",0.04,0.02,0.1,0.01,0.07,0.04,0.0,0.52,0.01,0.35,0.0,0.38,0.01,0.0,0.66,0.56,0.0,0.0,0.0,0.15,0.48,0.17,0.23,0.45,0.06,0.01,0.02,0.04,0.0,0.01,0.01,0.0,0.57,0.16,0.01,0.06,0.09,0.24,0.01,0.01,2.55,0.02,0.07,0.0
"2013-03-01 00:00:00",0.03,0.03,0.04,0.04,0.05,0.01,0.0,0.38,0.02,0.11,0.02,0.1,0.03,0.04,0.32,0.32,0.02,0.0,0.01,0.12,0.47,0.13,0.12,0.48,0.09,0.0,0.02,0.0,0.02,0.04,0.02,0.02,0.44,0.24,0.08,0.01,0.02,0.4,0.0,0.0,1.93,0.02,0.04,0.04
"2013-04-01 00:00:00",0.01,0.1,0.06,0.01,0.06,0.01,0.01,0.58,0.01,0.15,0.01,0.14,0.06,0.01,0.42,0.51,0.0,0.01,0.03,0.16,0.49,0.08,0.39,0.76,0.03,0.01,0.02,0.01,0.0,0.05,0.03,0.0,0.56,0.17,0.01,0.01,0.02,0.34,0.01,0.0,2.73,0.05,0.06,0.01
"2013-05-01 00:00:00",0.03,0.02,0.1,0.02,0.09,0.02,0.01,0.33,0.04,0.17,0.01,0.16,0.05,0.02,0.44,0.56,0.04,0.0,0.0,0.13,0.41,0.12,0.19,0.3,0.07,0.0,0.03,0.0,0.01,0.02,0.02,0.0,0.65,0.16,0.03,0.04,0.03,0.27,0.01,0.0,2.54,0.04,0.01,0.01
"2013-06-01 00:00:00",0.0,0.03,0.09,0.03,0.01,0.03,0.0,0.46,0.02,0.27,0.05,0.13,0.01,0.06,0.27,0.51,0.09,0.01,0.0,0.15,0.43,0.07,0.14,0.3,0.08,0.01,0.07,0.0,0.0,0.07,0.01,0.0,0.55,0.24,0.02,0.05,0.02,0.27,0.01,0.05,2.52,0.01,0.07,0.02
"2013-07-01 00:00:00",0.01,0.04,0.08,0.05,0.06,0.02,0.01,0.4,0.04,0.2,0.01,0.42,0.06,0.01,0.34,0.38,0.05,0.02,0.0,0.13,0.34,0.1,0.11,0.23,0.1,0.01,0.05,0.05,0.01,0.02,0.02,0.0,0.53,0.1,0.06,0.01,0.02,0.22,0.0,0.01,2.03,0.02,0.05,0.08
"2013-08-01 00:00:00",0.0,0.02,0.05,0.05,0.09,0.01,0.0,0.3,0.02,0.21,0.0,0.47,0.02,0.01,0.46,0.67,0.02,0.0,0.01,0.14,0.45,0.06,0.07,0.2,0.04,0.0,0.05,0.02,0.01,0.02,0.01,0.02,0.59,0.22,0.04,0.0,0.05,0.32,0.0,0.01,2.45,0.0,0.07,0.01
"2013-09-01 00:00:00",0.03,0.09,0.06,0.08,0.15,0.08,0.01,0.48,0.03,0.27,0.02,0.39,0.09,0.03,0.64,0.73,0.0,0.0,0.06,0.09,0.95,0.12,0.14,0.23,0.09,0.03,0.09,0.03,0.01,0.07,0.03,0.0,1.15,0.32,0.08,0.03,0.02,0.34,0.01,0.01,3.02,0.03,0.05,0.06
"2013-10-01 00:00:00",0.02,0.08,0.08,0.04,0.06,0.04,0.02,0.44,0.01,0.27,0.0,0.29,0.03,0.02,0.49,0.56,0.04,0.0,0.12,0.17,0.65,0.12,0.15,0.22,0.11,0.07,0.04,0.04,0.01,0.03,0.01,0.01,0.67,0.15,0.04,0.03,0.04,0.3,0.01,0.0,2.29,0.03,0.04,0.06
"2013-11-01 00:00:00",0.01,0.01,0.01,0.09,0.06,0.13,0.0,0.64,0.02,0.53,0.02,0.2,0.02,0.01,0.62,0.73,0.06,0.01,0.01,0.2,0.99,0.02,0.18,0.16,0.05,0.01,0.05,0.07,0.0,0.05,0.01,0.0,0.8,0.5,0.04,0.01,0.0,0.18,0.02,0.04,2.42,0.02,0.04,0.04
"2013-12-01 00:00:00",0.01,0.07,0.07,0.05,0.12,0.1,0.0,0.42,0.01,0.2,0.05,0.16,0.06,0.0,0.37,0.39,0.02,0.01,0.02,0.07,0.48,0.1,0.19,0.24,0.08,0.0,0.04,0.06,0.01,0.04,0.05,0.01,0.57,0.2,0.04,0.05,0.01,0.2,0.02,0.16,2.44,0.0,0.0,0.12
"2014-01-01 00:00:00",0.01,0.02,0.06,0.01,0.02,0.34,0.0,0.28,0.0,0.27,0.06,0.17,0.06,0.01,0.33,0.38,0.01,0.02,0.01,0.07,0.53,0.09,0.08,0.19,0.08,0.01,0.02,0.04,0.01,0.02,0.04,0.01,0.76,0.12,0.06,0.0,0.06,0.27,0.0,0.14,2.51,0.0,0.07,0.05
"2014-02-01 00:00:00",0.01,0.09,0.16,0.02,0.11,0.1,0.01,0.41,0.01,0.46,0.01,0.16,0.11,0.0,0.54,0.47,0.01,0.01,0.11,0.11,0.27,0.1,0.07,0.2,0.09,0.01,0.05,0.02,0.05,0.05,0.09,0.0,0.73,0.19,0.02,0.01,0.02,0.21,0.02,0.28,2.2,0.09,0.05,0.05
"2014-03-01 00:00:00",0.01,0.13,0.38,0.07,0.16,0.04,0.02,0.74,0.0,0.83,0.03,0.2,0.08,0.01,0.81,0.99,0.03,0.21,0.1,0.33,0.33,0.29,0.2,0.25,0.07,0.21,0.18,0.08,0.02,0.02,0.47,0.0,1.99,0.18,0.1,0.17,0.01,0.38,0.02,1.72,3.24,0.07,0.13,0.06
"2014-04-01 00:00:00",0.0,0.05,0.14,0.0,0.08,0.05,0.01,0.4,0.01,0.53,0.05,0.06,0.04,0.0,0.54,0.43,0.01,0.01,0.01,0.08,0.25,0.1,0.22,0.24,0.04,0.1,0.06,0.04,0.06,0.13,0.22,0.0,1.41,0.08,0.1,0.04,0.01,0.12,0.01,1.1,2.67,0.0,0.02,0.01
"2014-05-01 00:00:00",0.0,0.02,0.07,0.01,0.09,0.06,0.0,0.48,0.01,0.45,0.01,0.2,0.05,0.01,0.41,0.47,0.02,0.02,0.0,0.13,0.19,0.14,0.18,0.14,0.03,0.03,0.0,0.05,0.02,0.07,0.09,0.0,1.08,0.14,0.01,0.07,0.05,0.2,0.02,0.89,2.51,0.05,0.07,0.02
"2014-06-01 00:00:00",0.0,0.02,0.26,0.06,0.08,0.05,0.0,0.26,0.01,0.37,0.05,0.12,0.05,0.06,0.61,0.47,0.01,0.01,0.01,0.13,0.3,0.06,0.06,0.16,0.07,0.04,0.04,0.01,0.0,0.01,0.07,0.0,0.93,0.25,0.02,0.04,0.01,0.29,0.0,0.73,2.85,0.04,0.05,0.05
"2014-07-01 00:00:00",0.02,0.26,0.24,0.08,0.1,0.01,0.0,0.52,0.01,0.82,0.01,0.61,0.04,0.04,1.0,0.78,0.01,0.04,0.06,0.16,1.13,0.14,0.12,0.12,0.07,0.79,0.42,0.08,0.02,0.06,0.05,0.0,1.61,0.12,0.02,0.06,0.07,0.25,0.0,1.37,3.59,0.01,0.06,0.04
"2014-08-01 00:00:00",0.06,0.17,0.08,0.06,0.1,0.0,0.01,0.25,0.02,0.55,0.04,0.51,0.06,0.04,0.55,0.64,0.0,0.0,0.01,0.13,0.82,0.08,0.13,0.08,0.08,0.24,0.19,0.11,0.13,0.06,0.12,0.02,1.19,0.21,0.04,0.01,0.05,0.34,0.02,1.02,3.2,0.01,0.12,0.0
"2014-09-01 00:00:00",0.0,0.14,0.19,0.01,0.14,0.0,0.01,0.38,0.0,0.55,0.05,0.25,0.04,0.02,0.84,0.8,0.07,0.02,0.05,0.17,0.33,0.25,0.18,0.06,0.08,0.13,0.12,0.07,0.12,0.07,0.24,0.01,1.44,0.62,0.02,0.0,0.02,0.57,0.04,1.24,3.62,0.0,0.06,0.01
"2014-10-01 00:00:00",0.0,0.01,0.09,0.02,0.16,0.02,0.0,0.25,0.01,0.26,0.01,0.22,0.09,0.04,0.4,0.55,0.04,0.0,0.01,0.17,0.21,0.07,0.06,0.11,0.04,0.03,0.01,0.03,0.01,0.03,0.03,0.01,0.48,0.17,0.1,0.01,0.03,0.46,0.02,0.32,2.39,0.03,0.04,0.01
"2014-11-01 00:00:00",0.01,0.17,0.08,0.01,0.17,0.02,0.0,0.47,0.02,0.37,0.01,0.08,0.05,0.02,0.47,0.62,0.04,0.0,0.02,0.19,0.53,0.07,0.18,0.16,0.05,0.07,0.05,0.05,0.01,0.02,0.05,0.0,0.76,0.27,0.02,0.04,0.02,0.3,0.01,0.32,2.41,0.01,0.04,0.02
