"Year","Economy_Label","Flow_Label","US_at_current_prices_in_millions_Value"
"2012-01-01 00:00:00","South_Africa","Exports",99606.0
"2012-01-01 00:00:00","South_Africa","Imports",127154.0
"2012-01-01 00:00:00","Spain","Exports",295250.0
"2012-01-01 00:00:00","Spain","Imports",337338.0
"2012-01-01 00:00:00","Sweden","Exports",172345.0
"2012-01-01 00:00:00","Sweden","Imports",164436.0
"2012-01-01 00:00:00","Switzerland","Exports",312464.0
"2012-01-01 00:00:00","Switzerland","Imports",295961.0
"2012-01-01 00:00:00","Thailand","Exports",229106.0
"2012-01-01 00:00:00","Thailand","Imports",249115.0
"2012-01-01 00:00:00","Tunisia","Exports",17007.0
"2012-01-01 00:00:00","Tunisia","Imports",24471.0
"2012-01-01 00:00:00","Turkiye","Exports",152462.0
"2012-01-01 00:00:00","Turkiye","Imports",236545.0
"2012-01-01 00:00:00","Ukraine","Exports",68530.0
"2012-01-01 00:00:00","Ukraine","Imports",84639.0
"2012-01-01 00:00:00","United_Kingdom","Exports",472792.0
"2012-01-01 00:00:00","United_Kingdom","Imports",695220.0
"2012-01-01 00:00:00","United_States","Exports",1545703.0
"2012-01-01 00:00:00","United_States","Imports",2336524.0
"2012-01-01 00:00:00","Venezuela","Exports",97340.0
"2012-01-01 00:00:00","Venezuela","Imports",51331.0
"2012-01-01 00:00:00","Viet_Nam","Exports",114529.0
"2012-01-01 00:00:00","Viet_Nam","Imports",113780.0
"2013-01-01 00:00:00","Argentina","Exports",75963.0
"2013-01-01 00:00:00","Argentina","Imports",74442.0
"2013-01-01 00:00:00","Australia","Exports",252981.0
"2013-01-01 00:00:00","Australia","Imports",242140.0
"2013-01-01 00:00:00","Belgium","Exports",468628.0
"2013-01-01 00:00:00","Belgium","Imports",451584.0
"2013-01-01 00:00:00","Brazil","Exports",232544.0
"2013-01-01 00:00:00","Brazil","Imports",252282.0
"2013-01-01 00:00:00","Canada","Exports",458318.0
"2013-01-01 00:00:00","Canada","Imports",475777.0
"2013-01-01 00:00:00","Chile","Exports",76770.0
"2013-01-01 00:00:00","Chile","Imports",79353.0
"2013-01-01 00:00:00","China","Exports",2209005.0
"2013-01-01 00:00:00","China","Imports",1949990.0
"2013-01-01 00:00:00","Hong_Kong","Exports",535546.0
"2013-01-01 00:00:00","Hong_Kong","Imports",622277.0
"2013-01-01 00:00:00","Taiwan","Exports",311428.0
"2013-01-01 00:00:00","Taiwan","Imports",278010.0
"2013-01-01 00:00:00","Colombia","Exports",58823.0
"2013-01-01 00:00:00","Colombia","Imports",59397.0
"2013-01-01 00:00:00","Denmark","Exports",110949.0
"2013-01-01 00:00:00","Denmark","Imports",97366.0
"2013-01-01 00:00:00","Egypt","Exports",29018.0
"2013-01-01 00:00:00","Egypt","Imports",66180.0
"2013-01-01 00:00:00","Finland","Exports",74447.0
"2013-01-01 00:00:00","Finland","Imports",77589.0
"2013-01-01 00:00:00","France","Exports",580846.0
"2013-01-01 00:00:00","France","Imports",681412.0
"2013-01-01 00:00:00","Germany","Exports",1444927.0
"2013-01-01 00:00:00","Germany","Imports",1181126.0
"2013-01-01 00:00:00","Hungary","Exports",107503.0
"2013-01-01 00:00:00","Hungary","Imports",100120.0
"2013-01-01 00:00:00","India","Exports",314848.0
"2013-01-01 00:00:00","India","Imports",465397.0
"2013-01-01 00:00:00","Indonesia","Exports",182552.0
"2013-01-01 00:00:00","Indonesia","Imports",186629.0
"2013-01-01 00:00:00","Israel","Exports",66607.0
"2013-01-01 00:00:00","Israel","Imports",74861.0
"2013-01-01 00:00:00","Italy","Exports",518112.0
"2013-01-01 00:00:00","Italy","Imports",479344.0
"2013-01-01 00:00:00","Japan","Exports",714613.0
"2013-01-01 00:00:00","Japan","Imports",832342.0
"2013-01-01 00:00:00","Malaysia","Exports",228331.0
"2013-01-01 00:00:00","Malaysia","Imports",205897.0
"2013-01-01 00:00:00","Mexico","Exports",380015.0
"2013-01-01 00:00:00","Mexico","Imports",390965.0
"2013-01-01 00:00:00","Netherlands","Exports",671582.0
"2013-01-01 00:00:00","Netherlands","Imports",589762.0
"2013-01-01 00:00:00","Norway","Exports",156022.0
"2013-01-01 00:00:00","Norway","Imports",89808.0
"2013-01-01 00:00:00","Peru","Exports",42576.0
"2013-01-01 00:00:00","Peru","Imports",43670.0
"2013-01-01 00:00:00","Philippines","Exports",56698.0
"2013-01-01 00:00:00","Philippines","Imports",65739.0
"2013-01-01 00:00:00","Poland","Exports",205032.0
"2013-01-01 00:00:00","Poland","Imports",207665.0
"2013-01-01 00:00:00","Portugal","Exports",62798.0
"2013-01-01 00:00:00","Portugal","Imports",75728.0
"2013-01-01 00:00:00","South_Korea","Exports",559632.0
"2013-01-01 00:00:00","South_Korea","Imports",515586.0
"2013-01-01 00:00:00","Russia","Exports",521836.0
"2013-01-01 00:00:00","Russia","Imports",341269.0
"2013-01-01 00:00:00","Saudi_Arabia","Exports",375872.0
"2013-01-01 00:00:00","Saudi_Arabia","Imports",168155.0
"2013-01-01 00:00:00","South_Africa","Exports",96153.0
"2013-01-01 00:00:00","South_Africa","Imports",126330.0
"2013-01-01 00:00:00","Spain","Exports",317697.0
"2013-01-01 00:00:00","Spain","Imports",340620.0
"2013-01-01 00:00:00","Sweden","Exports",167510.0
"2013-01-01 00:00:00","Sweden","Imports",160617.0
"2013-01-01 00:00:00","Switzerland","Exports",357852.0
"2013-01-01 00:00:00","Switzerland","Imports",321509.0
"2013-01-01 00:00:00","Thailand","Exports",228505.0
"2013-01-01 00:00:00","Thailand","Imports",250407.0
"2013-01-01 00:00:00","Tunisia","Exports",17061.0
"2013-01-01 00:00:00","Tunisia","Imports",24266.0
"2013-01-01 00:00:00","Turkiye","Exports",151803.0
"2013-01-01 00:00:00","Turkiye","Imports",251661.0
"2013-01-01 00:00:00","Ukraine","Exports",64338.0
"2013-01-01 00:00:00","Ukraine","Imports",76787.0
"2013-01-01 00:00:00","United_Kingdom","Exports",539994.0
"2013-01-01 00:00:00","United_Kingdom","Imports",660114.0
"2013-01-01 00:00:00","United_States","Exports",1579593.0
"2013-01-01 00:00:00","United_States","Imports",2329060.0
"2013-01-01 00:00:00","Venezuela","Exports",88753.0
"2013-01-01 00:00:00","Venezuela","Imports",48349.0
"2013-01-01 00:00:00","Viet_Nam","Exports",132033.0
"2013-01-01 00:00:00","Viet_Nam","Imports",132033.0
"2014-01-01 00:00:00","Argentina","Exports",68405.0
"2014-01-01 00:00:00","Argentina","Imports",65735.0
"2014-01-01 00:00:00","Australia","Exports",239975.0
"2014-01-01 00:00:00","Australia","Imports",237352.0
"2014-01-01 00:00:00","Belgium","Exports",472192.0
"2014-01-01 00:00:00","Belgium","Imports",453700.0
"2014-01-01 00:00:00","Brazil","Exports",220923.0
"2014-01-01 00:00:00","Brazil","Imports",240763.0
"2014-01-01 00:00:00","Canada","Exports",476300.0
"2014-01-01 00:00:00","Canada","Imports",475319.0
"2014-01-01 00:00:00","Chile","Exports",75065.0
"2014-01-01 00:00:00","Chile","Imports",72852.0
"2014-01-01 00:00:00","China","Exports",2342293.0
"2014-01-01 00:00:00","China","Imports",1959233.0
"2014-01-01 00:00:00","Hong_Kong","Exports",524130.0
"2014-01-01 00:00:00","Hong_Kong","Imports",600765.0
"2014-01-01 00:00:00","Taiwan","Exports",320092.0
"2014-01-01 00:00:00","Taiwan","Imports",281850.0
"2014-01-01 00:00:00","Colombia","Exports",54857.0
"2014-01-01 00:00:00","Colombia","Imports",64029.0
"2014-01-01 00:00:00","Denmark","Exports",111493.0
"2014-01-01 00:00:00","Denmark","Imports",99572.0
"2014-01-01 00:00:00","Egypt","Exports",26853.0
"2014-01-01 00:00:00","Egypt","Imports",66786.0
"2014-01-01 00:00:00","Finland","Exports",74333.0
"2014-01-01 00:00:00","Finland","Imports",76765.0
"2014-01-01 00:00:00","France","Exports",581393.0
"2014-01-01 00:00:00","France","Imports",676617.0
"2014-01-01 00:00:00","Germany","Exports",1494214.0
"2014-01-01 00:00:00","Germany","Imports",1207193.0
"2014-01-01 00:00:00","Hungary","Exports",110622.0
"2014-01-01 00:00:00","Hungary","Imports",104897.0
"2014-01-01 00:00:00","India","Exports",322694.0
"2014-01-01 00:00:00","India","Imports",462910.0
"2014-01-01 00:00:00","Indonesia","Exports",176293.0
"2014-01-01 00:00:00","Indonesia","Imports",178179.0
"2014-01-01 00:00:00","Israel","Exports",68507.0
"2014-01-01 00:00:00","Israel","Imports",71480.0
"2014-01-01 00:00:00","Italy","Exports",529797.0
"2014-01-01 00:00:00","Italy","Imports",474394.0
"2014-01-01 00:00:00","Japan","Exports",690203.0
"2014-01-01 00:00:00","Japan","Imports",812208.0
"2014-01-01 00:00:00","Malaysia","Exports",233927.0
"2014-01-01 00:00:00","Malaysia","Imports",208851.0
"2014-01-01 00:00:00","Mexico","Exports",396912.0
"2014-01-01 00:00:00","Mexico","Imports",411581.0
"2014-01-01 00:00:00","Netherlands","Exports",672410.0
"2014-01-01 00:00:00","Netherlands","Imports",589570.0
"2014-01-01 00:00:00","Norway","Exports",144677.0
"2014-01-01 00:00:00","Norway","Imports",89460.0
"2014-01-01 00:00:00","Peru","Exports",38612.0
"2014-01-01 00:00:00","Peru","Imports",42346.0
"2014-01-01 00:00:00","Philippines","Exports",62102.0
"2014-01-01 00:00:00","Philippines","Imports",68704.0
"2014-01-01 00:00:00","Poland","Exports",220052.0
"2014-01-01 00:00:00","Poland","Imports",223556.0
"2014-01-01 00:00:00","Portugal","Exports",63832.0
"2014-01-01 00:00:00","Portugal","Imports",78389.0
"2014-01-01 00:00:00","South_Korea","Exports",573091.0
"2014-01-01 00:00:00","South_Korea","Imports",525564.0
"2014-01-01 00:00:00","Russia","Exports",496807.0
"2014-01-01 00:00:00","Russia","Imports",307877.0
"2014-01-01 00:00:00","Saudi_Arabia","Exports",342433.0
"2014-01-01 00:00:00","Saudi_Arabia","Imports",173834.0
"2014-01-01 00:00:00","South_Africa","Exports",93043.0
"2014-01-01 00:00:00","South_Africa","Imports",121950.0
"2014-01-01 00:00:00","Spain","Exports",324533.0
"2014-01-01 00:00:00","Spain","Imports",358860.0
"2014-01-01 00:00:00","Sweden","Exports",164645.0
"2014-01-01 00:00:00","Sweden","Imports",162211.0
"2014-01-01 00:00:00","Switzerland","Exports",311204.0
"2014-01-01 00:00:00","Switzerland","Imports",275741.0
"2014-01-01 00:00:00","Thailand","Exports",227462.0
"2014-01-01 00:00:00","Thailand","Imports",227749.0
"2014-01-01 00:00:00","Tunisia","Exports",16756.0
"2014-01-01 00:00:00","Tunisia","Imports",24828.0
"2014-01-01 00:00:00","Turkiye","Exports",166505.0
"2014-01-01 00:00:00","Turkiye","Imports",251142.0
"2014-01-01 00:00:00","Ukraine","Exports",53901.0
"2014-01-01 00:00:00","Ukraine","Imports",54430.0
"2014-01-01 00:00:00","United_Kingdom","Exports",510789.0
"2014-01-01 00:00:00","United_Kingdom","Imports",694126.0
"2014-01-01 00:00:00","United_States","Exports",1620532.0
"2014-01-01 00:00:00","United_States","Imports",2412547.0
"2014-01-01 00:00:00","Venezuela","Exports",74714.0
"2014-01-01 00:00:00","Venezuela","Imports",43169.0
"2014-01-01 00:00:00","Viet_Nam","Exports",150217.0
"2014-01-01 00:00:00","Viet_Nam","Imports",147849.0
"2015-01-01 00:00:00","Argentina","Exports",56784.0
"2015-01-01 00:00:00","Argentina","Imports",60205.0
"2015-01-01 00:00:00","Australia","Exports",187684.0
"2015-01-01 00:00:00","Australia","Imports",208501.0
"2015-01-01 00:00:00","Belgium","Exports",396841.0
"2015-01-01 00:00:00","Belgium","Imports",375530.0
"2015-01-01 00:00:00","Brazil","Exports",186782.0
"2015-01-01 00:00:00","Brazil","Imports",180460.0
"2015-01-01 00:00:00","Canada","Exports",410062.0
"2015-01-01 00:00:00","Canada","Imports",430124.0
"2015-01-01 00:00:00","Chile","Exports",62035.0
"2015-01-01 00:00:00","Chile","Imports",62388.0
"2015-01-01 00:00:00","China","Exports",2273468.0
"2015-01-01 00:00:00","China","Imports",1679566.0
"2015-01-01 00:00:00","Hong_Kong","Exports",510486.0
"2015-01-01 00:00:00","Hong_Kong","Imports",558770.0
"2015-01-01 00:00:00","Taiwan","Exports",285344.0
"2015-01-01 00:00:00","Taiwan","Imports",237219.0
"2015-01-01 00:00:00","Colombia","Exports",35691.0
"2015-01-01 00:00:00","Colombia","Imports",54058.0
"2015-01-01 00:00:00","Denmark","Exports",95457.0
"2015-01-01 00:00:00","Denmark","Imports",85623.0
"2015-01-01 00:00:00","Egypt","Exports",21349.0
"2015-01-01 00:00:00","Egypt","Imports",63574.0
"2015-01-01 00:00:00","Finland","Exports",59817.0
"2015-01-01 00:00:00","Finland","Imports",60430.0
"2015-01-01 00:00:00","France","Exports",506264.0
"2015-01-01 00:00:00","France","Imports",570758.0
"2015-01-01 00:00:00","Germany","Exports",1326206.0
"2015-01-01 00:00:00","Germany","Imports",1051132.0
"2015-01-01 00:00:00","Hungary","Exports",98524.0
"2015-01-01 00:00:00","Hungary","Imports",91973.0
"2015-01-01 00:00:00","India","Exports",267951.0
"2015-01-01 00:00:00","India","Imports",394131.0
"2015-01-01 00:00:00","Indonesia","Exports",150366.0
"2015-01-01 00:00:00","Indonesia","Imports",142695.0
"2015-01-01 00:00:00","Israel","Exports",64063.0
"2015-01-01 00:00:00","Israel","Imports",62065.0
"2015-01-01 00:00:00","Italy","Exports",456990.0
"2015-01-01 00:00:00","Italy","Imports",410919.0
"2015-01-01 00:00:00","Japan","Exports",624921.0
"2015-01-01 00:00:00","Japan","Imports",648117.0
"2015-01-01 00:00:00","Malaysia","Exports",199952.0
"2015-01-01 00:00:00","Malaysia","Imports",175971.0
"2015-01-01 00:00:00","Mexico","Exports",380550.0
"2015-01-01 00:00:00","Mexico","Imports",405282.0
"2015-01-01 00:00:00","Netherlands","Exports",570442.0
"2015-01-01 00:00:00","Netherlands","Imports",512105.0
"2015-01-01 00:00:00","Norway","Exports",103915.0
"2015-01-01 00:00:00","Norway","Imports",76424.0
"2015-01-01 00:00:00","Peru","Exports",33545.0
"2015-01-01 00:00:00","Peru","Imports",37924.0
"2015-01-01 00:00:00","Philippines","Exports",58827.0
"2015-01-01 00:00:00","Philippines","Imports",74750.0
"2015-01-01 00:00:00","Poland","Exports",199124.0
"2015-01-01 00:00:00","Poland","Imports",196473.0
"2015-01-01 00:00:00","Portugal","Exports",55047.0
"2015-01-01 00:00:00","Portugal","Imports",66914.0
"2015-01-01 00:00:00","South_Korea","Exports",526757.0
"2015-01-01 00:00:00","South_Korea","Imports",436499.0
"2015-01-01 00:00:00","Russia","Exports",341419.0
"2015-01-01 00:00:00","Russia","Imports",193019.0
"2015-01-01 00:00:00","Saudi_Arabia","Exports",203550.0
"2015-01-01 00:00:00","Saudi_Arabia","Imports",174676.0
"2015-01-01 00:00:00","South_Africa","Exports",81002.0
"2015-01-01 00:00:00","South_Africa","Imports",104651.0
"2015-01-01 00:00:00","Spain","Exports",282274.0
"2015-01-01 00:00:00","Spain","Imports",311851.0
"2015-01-01 00:00:00","Sweden","Exports",140023.0
"2015-01-01 00:00:00","Sweden","Imports",138398.0
"2015-01-01 00:00:00","Switzerland","Exports",289720.0
"2015-01-01 00:00:00","Switzerland","Imports",253027.0
"2015-01-01 00:00:00","Thailand","Exports",214310.0
"2015-01-01 00:00:00","Thailand","Imports",202653.0
"2015-01-01 00:00:00","Tunisia","Exports",14073.0
"2015-01-01 00:00:00","Tunisia","Imports",20221.0
"2015-01-01 00:00:00","Turkiye","Exports",150982.0
"2015-01-01 00:00:00","Turkiye","Imports",213619.0
"2015-01-01 00:00:00","Ukraine","Exports",38127.0
"2015-01-01 00:00:00","Ukraine","Imports",37517.0
"2015-01-01 00:00:00","United_Kingdom","Exports",465850.0
"2015-01-01 00:00:00","United_Kingdom","Imports",630003.0
"2015-01-01 00:00:00","United_States","Exports",1502572.0
"2015-01-01 00:00:00","United_States","Imports",2315301.0
"2015-01-01 00:00:00","Venezuela","Exports",37309.0
"2015-01-01 00:00:00","Venezuela","Imports",33330.0
"2015-01-01 00:00:00","Viet_Nam","Exports",162065.0
"2015-01-01 00:00:00","Viet_Nam","Imports",165610.0
"2016-01-01 00:00:00","Argentina","Exports",57910.0
"2016-01-01 00:00:00","Argentina","Imports",55852.0
"2016-01-01 00:00:00","Australia","Exports",192505.0
"2016-01-01 00:00:00","Australia","Imports",196270.0
"2016-01-01 00:00:00","Belgium","Exports",398134.0
"2016-01-01 00:00:00","Belgium","Imports",379409.0
"2016-01-01 00:00:00","Brazil","Exports",179526.0
"2016-01-01 00:00:00","Brazil","Imports",145248.0
"2016-01-01 00:00:00","Canada","Exports",389991.0
"2016-01-01 00:00:00","Canada","Imports",412940.0
"2016-01-01 00:00:00","Chile","Exports",60718.0
"2016-01-01 00:00:00","Chile","Imports",59376.0
"2016-01-01 00:00:00","China","Exports",2097632.0
"2016-01-01 00:00:00","China","Imports",1587925.0
"2016-01-01 00:00:00","Hong_Kong","Exports",516635.0
"2016-01-01 00:00:00","Hong_Kong","Imports",546520.0
"2016-01-01 00:00:00","Taiwan","Exports",280321.0
"2016-01-01 00:00:00","Taiwan","Imports",230568.0
"2016-01-01 00:00:00","Colombia","Exports",31757.0
"2016-01-01 00:00:00","Colombia","Imports",44889.0
"2016-01-01 00:00:00","Denmark","Exports",95326.0
"2016-01-01 00:00:00","Denmark","Imports",85513.0
"2016-01-01 00:00:00","Egypt","Exports",25468.0
"2016-01-01 00:00:00","Egypt","Imports",55789.0
"2016-01-01 00:00:00","Finland","Exports",57908.0
"2016-01-01 00:00:00","Finland","Imports",60841.0
"2016-01-01 00:00:00","France","Exports",501179.0
"2016-01-01 00:00:00","France","Imports",567657.0
"2016-01-01 00:00:00","Germany","Exports",1334355.0
"2016-01-01 00:00:00","Germany","Imports",1055326.0
"2016-01-01 00:00:00","Hungary","Exports",101919.0
"2016-01-01 00:00:00","Hungary","Imports",93880.0
"2016-01-01 00:00:00","India","Exports",264542.0
"2016-01-01 00:00:00","India","Imports",361649.0
"2016-01-01 00:00:00","Indonesia","Exports",144490.0
"2016-01-01 00:00:00","Indonesia","Imports",135653.0
"2016-01-01 00:00:00","Israel","Exports",60571.0
"2016-01-01 00:00:00","Israel","Imports",65812.0
"2016-01-01 00:00:00","Italy","Exports",461737.0
"2016-01-01 00:00:00","Italy","Imports",406788.0
"2016-01-01 00:00:00","Japan","Exports",645052.0
"2016-01-01 00:00:00","Japan","Imports",607728.0
"2016-01-01 00:00:00","Malaysia","Exports",189743.0
"2016-01-01 00:00:00","Malaysia","Imports",168684.0
"2016-01-01 00:00:00","Mexico","Exports",373948.0
"2016-01-01 00:00:00","Mexico","Imports",397522.0
"2016-01-01 00:00:00","Netherlands","Exports",570606.0
"2016-01-01 00:00:00","Netherlands","Imports",500797.0
"2016-01-01 00:00:00","Norway","Exports",88410.0
"2016-01-01 00:00:00","Norway","Imports",72110.0
"2016-01-01 00:00:00","Peru","Exports",36516.0
"2016-01-01 00:00:00","Peru","Imports",36254.0
"2016-01-01 00:00:00","Philippines","Exports",56313.0
"2016-01-01 00:00:00","Philippines","Imports",85935.0
"2016-01-01 00:00:00","Poland","Exports",203817.0
"2016-01-01 00:00:00","Poland","Imports",199506.0
"2016-01-01 00:00:00","Portugal","Exports",55372.0
"2016-01-01 00:00:00","Portugal","Imports",67954.0
"2016-01-01 00:00:00","South_Korea","Exports",495426.0
"2016-01-01 00:00:00","South_Korea","Imports",406193.0
"2016-01-01 00:00:00","Russia","Exports",281710.0
"2016-01-01 00:00:00","Russia","Imports",191493.0
"2016-01-01 00:00:00","Saudi_Arabia","Exports",183579.0
"2016-01-01 00:00:00","Saudi_Arabia","Imports",140170.0
"2016-01-01 00:00:00","South_Africa","Exports",76214.0
"2016-01-01 00:00:00","South_Africa","Imports",91692.0
"2016-01-01 00:00:00","Spain","Exports",289981.0
"2016-01-01 00:00:00","Spain","Imports",310921.0
"2016-01-01 00:00:00","Sweden","Exports",139290.0
"2016-01-01 00:00:00","Sweden","Imports",141021.0
"2016-01-01 00:00:00","Switzerland","Exports",302900.0
"2016-01-01 00:00:00","Switzerland","Imports",270128.0
"2016-01-01 00:00:00","Thailand","Exports",215388.0
"2016-01-01 00:00:00","Thailand","Imports",194198.0
"2016-01-01 00:00:00","Tunisia","Exports",13572.0
"2016-01-01 00:00:00","Tunisia","Imports",19462.0
"2016-01-01 00:00:00","Turkiye","Exports",149247.0
"2016-01-01 00:00:00","Turkiye","Imports",202189.0
"2016-01-01 00:00:00","Ukraine","Exports",36360.0
"2016-01-01 00:00:00","Ukraine","Imports",39252.0
"2016-01-01 00:00:00","United_Kingdom","Exports",410856.0
"2016-01-01 00:00:00","United_Kingdom","Imports",636731.0
"2016-01-01 00:00:00","United_States","Exports",1451011.0
"2016-01-01 00:00:00","United_States","Imports",2250154.0
"2016-01-01 00:00:00","Venezuela","Exports",26696.0
"2016-01-01 00:00:00","Venezuela","Imports",15540.0
"2016-01-01 00:00:00","Viet_Nam","Exports",176581.0
"2016-01-01 00:00:00","Viet_Nam","Imports",174804.0
"2017-01-01 00:00:00","Argentina","Exports",58644.0
"2017-01-01 00:00:00","Argentina","Imports",66937.0
"2017-01-01 00:00:00","Australia","Exports",231131.0
"2017-01-01 00:00:00","Australia","Imports",228780.0
"2017-01-01 00:00:00","Belgium","Exports",429645.0
"2017-01-01 00:00:00","Belgium","Imports",409220.0
"2017-01-01 00:00:00","Brazil","Exports",214988.0
"2017-01-01 00:00:00","Brazil","Imports",165855.0
"2017-01-01 00:00:00","Canada","Exports",420665.0
"2017-01-01 00:00:00","Canada","Imports",443651.0
"2017-01-01 00:00:00","Chile","Exports",68823.0
"2017-01-01 00:00:00","Chile","Imports",65230.0
"2017-01-01 00:00:00","China","Exports",2263346.0
"2017-01-01 00:00:00","China","Imports",1843792.0
"2017-01-01 00:00:00","Hong_Kong","Exports",549865.0
"2017-01-01 00:00:00","Hong_Kong","Imports",588913.0
"2017-01-01 00:00:00","Taiwan","Exports",317249.0
"2017-01-01 00:00:00","Taiwan","Imports",259266.0
"2017-01-01 00:00:00","Colombia","Exports",36897.0
"2017-01-01 00:00:00","Colombia","Imports",46076.0
"2017-01-01 00:00:00","Denmark","Exports",102506.0
"2017-01-01 00:00:00","Denmark","Imports",92957.0
"2017-01-01 00:00:00","Egypt","Exports",25604.0
"2017-01-01 00:00:00","Egypt","Imports",61627.0
"2017-01-01 00:00:00","Finland","Exports",68073.0
"2017-01-01 00:00:00","Finland","Imports",70586.0
"2017-01-01 00:00:00","France","Exports",535298.0
"2017-01-01 00:00:00","France","Imports",619334.0
"2017-01-01 00:00:00","Germany","Exports",1448191.0
"2017-01-01 00:00:00","Germany","Imports",1162907.0
"2017-01-01 00:00:00","Hungary","Exports",113806.0
"2017-01-01 00:00:00","Hungary","Imports",107519.0
"2017-01-01 00:00:00","India","Exports",299241.0
"2017-01-01 00:00:00","India","Imports",449925.0
"2017-01-01 00:00:00","Indonesia","Exports",168811.0
"2017-01-01 00:00:00","Indonesia","Imports",156925.0
"2017-01-01 00:00:00","Israel","Exports",61150.0
"2017-01-01 00:00:00","Israel","Imports",69127.0
"2017-01-01 00:00:00","Italy","Exports",507418.0
"2017-01-01 00:00:00","Italy","Imports",453122.0
"2017-01-01 00:00:00","Japan","Exports",698329.0
"2017-01-01 00:00:00","Japan","Imports",672096.0
"2017-01-01 00:00:00","Malaysia","Exports",218130.0
"2017-01-01 00:00:00","Malaysia","Imports",195417.0
"2017-01-01 00:00:00","Mexico","Exports",409433.0
"2017-01-01 00:00:00","Mexico","Imports",432179.0
"2017-01-01 00:00:00","Netherlands","Exports",652065.0
"2017-01-01 00:00:00","Netherlands","Imports",574646.0
"2017-01-01 00:00:00","Norway","Exports",101054.0
"2017-01-01 00:00:00","Norway","Imports",81249.0
"2017-01-01 00:00:00","Peru","Exports",43454.0
"2017-01-01 00:00:00","Peru","Imports",39885.0
"2017-01-01 00:00:00","Philippines","Exports",68713.0
"2017-01-01 00:00:00","Philippines","Imports",101902.0
"2017-01-01 00:00:00","Poland","Exports",234364.0
"2017-01-01 00:00:00","Poland","Imports",233812.0
"2017-01-01 00:00:00","Portugal","Exports",62130.0
"2017-01-01 00:00:00","Portugal","Imports",78763.0
"2017-01-01 00:00:00","South_Korea","Exports",573694.0
"2017-01-01 00:00:00","South_Korea","Imports",478478.0
"2017-01-01 00:00:00","Russia","Exports",352943.0
"2017-01-01 00:00:00","Russia","Imports",238384.0
"2017-01-01 00:00:00","Saudi_Arabia","Exports",221835.0
"2017-01-01 00:00:00","Saudi_Arabia","Imports",134519.0
"2017-01-01 00:00:00","South_Africa","Exports",88947.0
"2017-01-01 00:00:00","South_Africa","Imports",101576.0
"2017-01-01 00:00:00","Spain","Exports",319531.0
"2017-01-01 00:00:00","Spain","Imports",351981.0
"2017-01-01 00:00:00","Sweden","Exports",152920.0
"2017-01-01 00:00:00","Sweden","Imports",154215.0
"2017-01-01 00:00:00","Switzerland","Exports",299603.0
"2017-01-01 00:00:00","Switzerland","Imports",269834.0
"2017-01-01 00:00:00","Thailand","Exports",236635.0
"2017-01-01 00:00:00","Thailand","Imports",221519.0
"2017-01-01 00:00:00","Tunisia","Exports",14204.0
"2017-01-01 00:00:00","Tunisia","Imports",20654.0
"2017-01-01 00:00:00","Turkiye","Exports",164495.0
"2017-01-01 00:00:00","Turkiye","Imports",238715.0
"2017-01-01 00:00:00","Ukraine","Exports",43265.0
"2017-01-01 00:00:00","Ukraine","Imports",49609.0
"2017-01-01 00:00:00","United_Kingdom","Exports",440997.0
"2017-01-01 00:00:00","United_Kingdom","Imports",641002.0
"2017-01-01 00:00:00","United_States","Exports",1546273.0
"2017-01-01 00:00:00","United_States","Imports",2408476.0
"2017-01-01 00:00:00","Venezuela","Exports",31960.0
"2017-01-01 00:00:00","Venezuela","Imports",10570.0
"2017-01-01 00:00:00","Viet_Nam","Exports",215014.0
"2017-01-01 00:00:00","Viet_Nam","Imports",212919.0
"2018-01-01 00:00:00","Argentina","Exports",61781.0
"2018-01-01 00:00:00","Argentina","Imports",65482.0
"2018-01-01 00:00:00","Australia","Exports",257098.0
"2018-01-01 00:00:00","Australia","Imports",235386.0
"2018-01-01 00:00:00","Belgium","Exports",468213.0
"2018-01-01 00:00:00","Belgium","Imports",455188.0
"2018-01-01 00:00:00","Brazil","Exports",231890.0
"2018-01-01 00:00:00","Brazil","Imports",192840.0
"2018-01-01 00:00:00","Canada","Exports",452313.0
"2018-01-01 00:00:00","Canada","Imports",469106.0
"2018-01-01 00:00:00","Chile","Exports",74839.0
"2018-01-01 00:00:00","Chile","Imports",74612.0
"2018-01-01 00:00:00","China","Exports",2486695.0
"2018-01-01 00:00:00","China","Imports",2135748.0
"2018-01-01 00:00:00","Hong_Kong","Exports",568456.0
"2018-01-01 00:00:00","Hong_Kong","Imports",626616.0
"2018-01-01 00:00:00","Taiwan","Exports",335909.0
"2018-01-01 00:00:00","Taiwan","Imports",286333.0
"2018-01-01 00:00:00","Colombia","Exports",41774.0
"2018-01-01 00:00:00","Colombia","Imports",51233.0
"2018-01-01 00:00:00","Denmark","Exports",109696.0
"2018-01-01 00:00:00","Denmark","Imports",102754.0
"2018-01-01 00:00:00","Egypt","Exports",27624.0
"2018-01-01 00:00:00","Egypt","Imports",72000.0
"2018-01-01 00:00:00","Finland","Exports",75869.0
"2018-01-01 00:00:00","Finland","Imports",78624.0
"2018-01-01 00:00:00","France","Exports",582222.0
"2018-01-01 00:00:00","France","Imports",676441.0
"2018-01-01 00:00:00","Germany","Exports",1560539.0
"2018-01-01 00:00:00","Germany","Imports",1284354.0
"2018-01-01 00:00:00","Hungary","Exports",124705.0
"2018-01-01 00:00:00","Hungary","Imports",120741.0
